iter	RMSE
1502	0.04839353126
1503	0.0483665519
1504	0.04835020853
1505	0.04831772722
1506	0.04830122713
1507	0.04827780777
1508	0.04826014689
1509	0.04823234117
1510	0.0482193997
1511	0.04818916106
1512	0.0481404297
1513	0.04810878831
1514	0.04808468577
1515	0.04807328731
1516	0.04805068629
1517	0.0480486247
1518	0.0480221159
1519	0.04800287903
1520	0.04796834877
1521	0.04794284374
1522	0.04791765209
1523	0.04791176628
1524	0.04787649072
1525	0.0478591459
1526	0.04783442067
1527	0.0478176019
1528	0.04779728699
1529	0.04778027592
1530	0.0477311191
1531	0.04771725029
1532	0.04768841273
1533	0.04767398866
1534	0.04761040005
1535	0.04757824638
1536	0.04755504121
1537	0.04752412083
1538	0.04748164219
1539	0.04747507261
1540	0.04741151807
1541	0.04739698459
1542	0.04736293867
1543	0.04734140527
1544	0.0473290231
1545	0.04731834864
1546	0.04728983745
1547	0.04722925194
1548	0.04720133464
1549	0.0471693218
1550	0.04715012702
1551	0.04712814163
1552	0.04711296053
1553	0.04709904735
1554	0.04709682012
1555	0.04708770558
1556	0.04704689814
1557	0.04701048905
1558	0.04698794077
1559	0.04698382523
1560	0.04695919118
1561	0.04693498933
1562	0.04692059657
1563	0.04689689478
1564	0.04686948352
1565	0.04684737866
1566	0.04683636742
1567	0.04682517182
1568	0.04680360084
1569	0.04677578664
1570	0.04675841212
1571	0.04672584939
1572	0.04670198543
1573	0.04669851769
1574	0.04668770876
1575	0.04667754826
1576	0.0466671259
1577	0.04665062227
1578	0.04664625716
1579	0.04664283019
1580	0.04663848376
1581	0.0466264993
1582	0.04662030883
1583	0.04658931817
1584	0.04656452076
1585	0.04654381642
1586	0.04653444141
1587	0.04651015932
1588	0.04649435462
1589	0.04648046744
1590	0.04647642789
1591	0.04645666006
1592	0.04643755757
1593	0.04642094809
1594	0.0464192447
1595	0.0464055436
1596	0.04638070108
1597	0.04636312009
1598	0.046322975
1599	0.0463047463
1600	0.04628372335
1601	0.04627780021
1602	0.04626283184
1603	0.04624734355
1604	0.04624065593
1605	0.04621337231
1606	0.04619885247
1607	0.04615446636
1608	0.04612939601
1609	0.04611276544
1610	0.04608560278
1611	0.04606289916
1612	0.04602168842
1613	0.04601208996
1614	0.04599972376
1615	0.04599923263
1616	0.04598775626
1617	0.04598334497
1618	0.04596382515
1619	0.04595763528
1620	0.04592070309
1621	0.04587447409
1622	0.04585308118
1623	0.04584069353
1624	0.04581604557
1625	0.04578622799
1626	0.04575369605
1627	0.04574403619
1628	0.04571863747
1629	0.04570905433
1630	0.04569713303
1631	0.0456734909
1632	0.045647947
1633	0.04560973182
1634	0.04558220012
1635	0.04557003258
1636	0.04554186512
1637	0.04553151021
1638	0.04549330377
1639	0.04548156331
1640	0.04546467336
1641	0.04543969995
1642	0.04542282787
1643	0.04538848563
1644	0.04536946626
1645	0.04535881017
1646	0.0453463696
1647	0.04533816112
1648	0.04531431051
1649	0.04529656178
1650	0.04526548045
1651	0.04525913455
1652	0.04524651803
1653	0.04521553342
1654	0.04518596119
1655	0.04515013804
1656	0.04513444133
1657	0.04512258655
1658	0.04510159616
1659	0.04509163328
1660	0.04506651792
1661	0.04504772054
1662	0.04504045637
1663	0.04501945045
1664	0.04500809135
1665	0.04498212591
1666	0.04495797354
1667	0.04494380393
1668	0.04490374422
1669	0.04489306538
1670	0.04489040979
1671	0.04488173357
1672	0.04486295415
1673	0.04485006589
1674	0.04483823079
1675	0.04479815163
1676	0.04477633365
1677	0.04474604416
1678	0.04473161961
1679	0.04469994743
1680	0.04468340143
1681	0.04466089526
1682	0.04464327194
1683	0.0446368878
1684	0.04463305565
1685	0.04460991254
1686	0.04459017468
1687	0.04457773009
1688	0.04457719925
1689	0.044561332
1690	0.04454714413
1691	0.04452853482
1692	0.04451084378
1693	0.04449530537
1694	0.04445861066
1695	0.04442196732
1696	0.04441236191
1697	0.04438734347
1698	0.04437253821
1699	0.0443570648
1700	0.0443239906
1701	0.04430698708
1702	0.04428774927
1703	0.04427618831
1704	0.04425412002
1705	0.04425282779
1706	0.04423093546
1707	0.04422004239
1708	0.04420083573
1709	0.04415151453
1710	0.04412341709
1711	0.04410489122
1712	0.0440944825
1713	0.04407727742
1714	0.04406610123
1715	0.04404641415
1716	0.04404231419
1717	0.04401529972
1718	0.04400336814
1719	0.04398298294
1720	0.04397930523
1721	0.04397047108
1722	0.04395759893
1723	0.04391462899
1724	0.04388947299
1725	0.04387682075
1726	0.04386893943
1727	0.04386814923
1728	0.04385758194
1729	0.04381668027
1730	0.04380719021
1731	0.04379028373
1732	0.04374416147
1733	0.04371781512
1734	0.04369802358
1735	0.04369262218
1736	0.04367113496
1737	0.04365516601
1738	0.043654519
1739	0.04364624377
1740	0.04363153073
1741	0.04359350815
1742	0.04357246799
1743	0.04356832958
1744	0.04355700863
1745	0.04355482496
1746	0.04352743154
1747	0.04349012802
1748	0.04348440697
1749	0.04347976819
1750	0.0434655844
1751	0.04343553923
1752	0.04340834546
1753	0.04340009315
1754	0.04339760714
1755	0.04336520561
1756	0.04335015854
1757	0.04334360504
1758	0.0433166188
1759	0.04329840108
1760	0.04328044694
1761	0.043270036
1762	0.043247218
1763	0.04323337252
1764	0.04318374606
1765	0.04317727219
1766	0.04316777253
1767	0.04315637839
1768	0.04312635657
1769	0.04310461052
1770	0.04307312269
1771	0.04303806368
1772	0.04301933832
1773	0.04299860911
1774	0.0429538989
1775	0.04292707056
1776	0.04291191333
1777	0.04289519059
1778	0.0428856833
1779	0.04287337335
1780	0.04286082276
1781	0.04282787221
1782	0.0428262603
1783	0.04280156367
1784	0.04277587821
1785	0.04275858012
1786	0.04274868953
1787	0.04272601487
1788	0.04271416273
1789	0.04269750782
1790	0.04268046139
1791	0.04266359878
1792	0.04262894545
1793	0.04258596341
1794	0.04253235945
1795	0.04251437901
1796	0.04248838517
1797	0.04248238641
1798	0.04247566806
1799	0.0424541397
1800	0.0424504695
1801	0.04243275632
1802	0.04241333326
1803	0.04238933033
1804	0.04237311186
1805	0.04233370697
1806	0.04232188376
1807	0.04231142439
1808	0.04230399246
1809	0.04228992641
1810	0.04226759565
1811	0.04224930875
1812	0.04223751
1813	0.04222195934
1814	0.04220371583
1815	0.04218992585
1816	0.04217175453
1817	0.04213702346
1818	0.04212481633
1819	0.0421142834
1820	0.04209750297
1821	0.04207485831
1822	0.04204435654
1823	0.04203344288
1824	0.04200752041
1825	0.04200236556
1826	0.04199168968
1827	0.04197725903
1828	0.04196687563
1829	0.0419381091
1830	0.04193699926
1831	0.0419180564
1832	0.04190222656
1833	0.04186532089
1834	0.04183487547
1835	0.04182554171
1836	0.04181075705
1837	0.04180046353
1838	0.04178794862
1839	0.04177540717
1840	0.04175413956
1841	0.04173289054
1842	0.04170679127
1843	0.04168688768
1844	0.04166599754
1845	0.04165482401
1846	0.04164845532
1847	0.04163692716
1848	0.04162483669
1849	0.04161285762
1850	0.04161236174
1851	0.04160045484
1852	0.04155374934
1853	0.04153835675
1854	0.04151003026
1855	0.04148600677
1856	0.04147098333
1857	0.0414471111
1858	0.04142920526
1859	0.04141633631
1860	0.04140687531
1861	0.04139358329
1862	0.04137531179
1863	0.04135070875
1864	0.04133591662
1865	0.0413222192
1866	0.0413199824
1867	0.04129521397
1868	0.04128675425
1869	0.04128626068
1870	0.04127224007
1871	0.04125921722
1872	0.04124005066
1873	0.04122181591
1874	0.04120576448
1875	0.04117574017
1876	0.04116856368
1877	0.04114830207
1878	0.0411213068
1879	0.04110164333
1880	0.04106936
1881	0.04105478557
1882	0.0410337321
1883	0.04102200382
1884	0.04099515979
1885	0.04095956198
1886	0.0409466242
1887	0.04093538668
1888	0.04092069045
1889	0.04091003773
1890	0.0408994242
1891	0.0408864326
1892	0.04086309893
1893	0.04085683809
1894	0.0408450567
1895	0.04082662433
1896	0.04082177146
1897	0.04081319201
1898	0.04079386335
1899	0.04078609829
1900	0.04077903817
1901	0.04077395889
1902	0.0407634769
1903	0.04073754419
1904	0.04072626747
1905	0.04072103982
1906	0.04071647993
1907	0.04069490107
1908	0.04066654136
1909	0.04064757296
1910	0.04062004859
1911	0.04060348434
1912	0.04058857079
1913	0.04058082176
1914	0.04056693399
1915	0.04053743694
1916	0.04051329648
1917	0.04049910462
1918	0.04046929456
1919	0.04044840531
1920	0.04042490836
1921	0.04041658402
1922	0.04041323984
1923	0.04039254172
1924	0.04037117376
1925	0.04035136527
1926	0.04033135553
1927	0.04031401077
1928	0.04026809227
1929	0.04025550388
1930	0.04024241151
1931	0.04022030682
1932	0.0402046853
1933	0.04019218701
1934	0.04017428716
1935	0.04014080306
1936	0.04013226272
1937	0.04011026969
1938	0.04009686194
1939	0.04009030632
1940	0.04007747163
1941	0.04005348758
1942	0.04004590752
1943	0.04001696237
1944	0.03998293443
1945	0.03995855489
1946	0.03993800574
1947	0.03992270339
1948	0.03991507931
1949	0.03989829999
1950	0.03988050519
1951	0.03986759271
1952	0.03985393633
1953	0.03983264981
1954	0.03982257194
1955	0.0397881521
1956	0.03976610796
1957	0.03974398776
1958	0.03973630568
1959	0.03972615888
1960	0.03971540749
1961	0.03969516537
1962	0.03968367779
1963	0.03966834704
1964	0.03966789464
1965	0.03963636298
1966	0.03962859653
1967	0.03960964754
1968	0.0395939303
1969	0.03958236514
1970	0.03956394988
1971	0.03955139115
1972	0.0395357298
1973	0.03952327125
1974	0.03949992355
1975	0.0394898726
1976	0.03947359204
1977	0.03945349552
1978	0.03944193206
1979	0.03942431604
1980	0.03940894027
1981	0.03939676083
1982	0.0393849177
1983	0.03935587458
1984	0.03933809556
1985	0.03931710321
1986	0.03930181231
1987	0.03929088011
1988	0.03927762054
1989	0.03926450157
1990	0.03924630154
1991	0.03922879153
1992	0.0392067743
1993	0.03916998138
1994	0.03914281297
1995	0.03911965533
1996	0.03909573622
1997	0.03908253087
1998	0.03907161302
1999	0.03904266233
2000	0.03902582934
2001	0.03901386321
2002	0.03900340361
2003	0.03898864562
2004	0.03896306201
2005	0.0389328129
2006	0.03891962673
2007	0.03890485961
2008	0.03888842261
2009	0.03887402438
2010	0.03885720659
2011	0.03883333022
2012	0.03883290269
2013	0.03882272697
2014	0.03879578791
2015	0.03878748931
2016	0.03877006908
2017	0.0387619702
2018	0.03873934051
2019	0.03872819953
2020	0.03871420085
2021	0.03869871411
2022	0.03867565564
2023	0.0386637484
2024	0.03866138144
2025	0.03864848231
2026	0.0386204294
2027	0.03860682752
2028	0.03858898009
2029	0.0385781178
2030	0.03856049719
2031	0.03855691551
2032	0.03854601579
2033	0.03853679241
2034	0.03852115679
2035	0.03851893528
2036	0.03850907356
2037	0.0384976424
2038	0.03848111152
2039	0.03846419203
2040	0.03845145042
2041	0.0384390496
2042	0.03842509397
2043	0.03841260767
2044	0.03839884868
2045	0.03836987233
2046	0.03835801965
2047	0.038346812
2048	0.03832959248
2049	0.03831234881
2050	0.03829785313
2051	0.03827665059
2052	0.03824640104
2053	0.03822495373
2054	0.03820288852
2055	0.03819143439
2056	0.03818804218
2057	0.03817628557
2058	0.03815584152
2059	0.03814548515
2060	0.03811759018
2061	0.03809737853
2062	0.0380859532
2063	0.03807294393
2064	0.03804024269
2065	0.03802609936
2066	0.03800091641
2067	0.03798991699
2068	0.03797335978
2069	0.03796385653
2070	0.03795128036
2071	0.03791786314
2072	0.03790743691
2073	0.03789817893
2074	0.03788571893
2075	0.03786658615
2076	0.03785967378
2077	0.03784992482
2078	0.03784114186
2079	0.03781854412
2080	0.03780240315
2081	0.03778346052
2082	0.03776027743
2083	0.03774843173
2084	0.0377379656
2085	0.03772090295
2086	0.03771656903
2087	0.03770013687
2088	0.03769516121
2089	0.03766991695
2090	0.03764189652
2091	0.03763564347
2092	0.03761850443
2093	0.03760858668
2094	0.03759159024
2095	0.0375804095
2096	0.03756031946
2097	0.03754902106
2098	0.03752704135
2099	0.03750196574
2100	0.03748879746
2101	0.03747421341
2102	0.03745869693
2103	0.03744005016
2104	0.0374135482
2105	0.03738828645
2106	0.03736334141
2107	0.03734123829
2108	0.03732831454
2109	0.03730449536
2110	0.03728739006
2111	0.037268406
2112	0.03723840581
2113	0.03722261368
2114	0.0372129702
2115	0.03719060011
2116	0.03717722807
2117	0.03716397655
2118	0.03715174779
2119	0.0371466555
2120	0.037137739
2121	0.03712364303
2122	0.03710231229
2123	0.03709587707
2124	0.03706487202
2125	0.03705621685
2126	0.03704177186
2127	0.03703230116
2128	0.0370188701
2129	0.03700486105
2130	0.03698444294
2131	0.03694859192
2132	0.03693052176
2133	0.03692103259
2134	0.0369126282
2135	0.03690027605
2136	0.0368813963
2137	0.03687125349
2138	0.03684546939
2139	0.03682074895
2140	0.03681538824
2141	0.03679330853
2142	0.03677585936
2143	0.03676930788
2144	0.03675738771
2145	0.03674096286
2146	0.03673677112
2147	0.03672442792
2148	0.03671086818
2149	0.03670410467
2150	0.03670374115
2151	0.03670043571
2152	0.03667084808
2153	0.03666556736
2154	0.03663551289
2155	0.03662579622
2156	0.0366252513
2157	0.03660791979
2158	0.03657797916
2159	0.03656793796
2160	0.036554072
2161	0.03651962942
2162	0.03651704992
2163	0.03647876688
2164	0.03646399135
2165	0.03643831881
2166	0.03642318451
2167	0.03641694801
2168	0.03639337357
2169	0.03638379447
2170	0.03636555259
2171	0.03635184412
2172	0.03632121884
2173	0.0363130088
2174	0.03630627903
2175	0.03629282358
2176	0.03627893729
2177	0.03625537021
2178	0.03622767646
2179	0.03621792298
2180	0.03621741568
2181	0.03620630183
2182	0.03620397799
2183	0.03619435069
2184	0.03618211757
2185	0.03617082471
2186	0.0361529744
2187	0.03614573057
2188	0.03611698987
2189	0.03609950438
2190	0.03608530737
2191	0.03607550929
2192	0.03606476347
2193	0.03605596746
2194	0.0360394706
2195	0.03602816508
2196	0.036017327
2197	0.03601496385
2198	0.03600738522
2199	0.03600038237
2200	0.03599042719
2201	0.03598540496
2202	0.03595463628
2203	0.03593279668
2204	0.03591094308
2205	0.0358994638
2206	0.03588050154
2207	0.03587324563
2208	0.03586920229
2209	0.03586352082
2210	0.03583341866
2211	0.0358232376
2212	0.03580991141
2213	0.03579395635
2214	0.03578126534
2215	0.03576964963
2216	0.03576177499
2217	0.03576017458
2218	0.03575029697
2219	0.03574174161
2220	0.03572458684
2221	0.03572005721
2222	0.03570682008
2223	0.03567363213
2224	0.03566338843
2225	0.03564951115
2226	0.03563882312
2227	0.03562078353
2228	0.03561239073
2229	0.03558851437
2230	0.03557002569
2231	0.03555755697
2232	0.03553355253
2233	0.03552449353
2234	0.03551005894
2235	0.03550197497
2236	0.03549114577
2237	0.03548381147
2238	0.0354736153
2239	0.03545631649
2240	0.03542410739
2241	0.03541302318
2242	0.03539241097
2243	0.03537248563
2244	0.0353563944
2245	0.03535095876
2246	0.03534645603
2247	0.03533737511
2248	0.03532371349
2249	0.03531180841
2250	0.03528199894
2251	0.03525867298
2252	0.03524994183
2253	0.03524487567
2254	0.03523384883
2255	0.03522608682
2256	0.03521896916
2257	0.03519829073
2258	0.0351759743
2259	0.0351582981
2260	0.03512811126
2261	0.03511704864
2262	0.03510358649
2263	0.03508116977
2264	0.03506996792
2265	0.03505871974
2266	0.0350512215
2267	0.03503824437
2268	0.03503100774
2269	0.0350095048
2270	0.0349913001
2271	0.03498244963
2272	0.03498014751
2273	0.03496556915
2274	0.03495166286
2275	0.03494513301
2276	0.03493143809
2277	0.03491999661
2278	0.0349181467
2279	0.03490675431
2280	0.03489084316
2281	0.03487813325
2282	0.03486658104
2283	0.0348589203
2284	0.03484919632
2285	0.03483572013
2286	0.03482330975
2287	0.03481510908
2288	0.03481022689
2289	0.03478165013
2290	0.03476804016
2291	0.03475143609
2292	0.03473428491
2293	0.03471605981
2294	0.03469625141
2295	0.03469513178
2296	0.03468501655
2297	0.03467083604
2298	0.03466551585
2299	0.03466508499
2300	0.03464582354
2301	0.03462181966
2302	0.03462133376
2303	0.03460792912
2304	0.03459619167
2305	0.03457838181
2306	0.03457255498
2307	0.03455890385
2308	0.03454933652
2309	0.03452457733
2310	0.03451298851
2311	0.03449483904
2312	0.03447544159
2313	0.03445806696
2314	0.03445555591
2315	0.03444833235
2316	0.03443517472
2317	0.03441366197
2318	0.03439944734
2319	0.03439914469
2320	0.03438847723
2321	0.03438569271
2322	0.03436786745
2323	0.034351902
2324	0.03432768352
2325	0.03431377798
2326	0.03430480697
2327	0.03427989827
2328	0.0342713251
2329	0.03424769571
2330	0.03423847095
2331	0.03421444193
2332	0.03420627337
2333	0.03419825309
2334	0.03418382344
2335	0.03417153372
2336	0.0341579931
2337	0.03414813269
2338	0.03414032082
2339	0.03412785084
2340	0.03412422573
2341	0.03411230652
2342	0.03408981233
2343	0.03408781268
2344	0.03408520103
2345	0.03407856897
2346	0.03405961518
2347	0.03405483616
2348	0.03402345069
2349	0.03401873655
2350	0.03401049918
2351	0.03401005598
2352	0.03400555549
2353	0.03399307859
2354	0.03397977656
2355	0.03396916063
2356	0.03395178112
2357	0.0339411446
2358	0.03393155975
2359	0.03391707706
2360	0.03391072293
2361	0.03389263367
2362	0.03388547734
2363	0.03387718127
2364	0.03385636404
2365	0.03383946341
2366	0.03382622648
2367	0.03381921073
2368	0.03380324157
2369	0.03378033039
2370	0.03377029007
2371	0.03376335201
2372	0.03375068664
2373	0.03374189016
2374	0.03373774216
2375	0.03371482726
2376	0.03370684165
2377	0.03369639385
2378	0.03368924852
2379	0.03367747789
2380	0.03366587356
2381	0.03366313669
2382	0.03364145646
2383	0.03362740462
2384	0.03362627459
2385	0.03359483574
2386	0.03358687542
2387	0.03357341603
2388	0.03354629811
2389	0.03353983688
2390	0.03353840597
2391	0.03352605708
2392	0.033508871
2393	0.03349410668
2394	0.03347746504
2395	0.03346963236
2396	0.03345685791
2397	0.03344301682
2398	0.03343510516
2399	0.03342154129
2400	0.03340250425
2401	0.03339619994
2402	0.03338631282
2403	0.03337612484
2404	0.0333642709
2405	0.03335292072
2406	0.03333821245
2407	0.03332163881
2408	0.0333093425
2409	0.0332999763
2410	0.03329188467
2411	0.03328372881
2412	0.03326940906
2413	0.03325909066
2414	0.03324867536
2415	0.03323315985
2416	0.03321707764
2417	0.03320751825
2418	0.03319151932
2419	0.03316987805
2420	0.03316255911
2421	0.03315171273
2422	0.03313195395
2423	0.03312312774
2424	0.03311061417
2425	0.03310845396
2426	0.03310117339
2427	0.03309465208
2428	0.03308010702
2429	0.03307657156
2430	0.0330726563
2431	0.03306006002
2432	0.03305447501
2433	0.03304716903
2434	0.03304122586
2435	0.03302233926
2436	0.03300972554
2437	0.03300320099
2438	0.03298835001
2439	0.03297910193
2440	0.03296924379
2441	0.03295855983
2442	0.03294424076
2443	0.03293371694
2444	0.03291974168
2445	0.03291586531
2446	0.03290536255
2447	0.03288561495
2448	0.03286568254
2449	0.03284827633
2450	0.03284441857
2451	0.03283766087
2452	0.0328280444
2453	0.03281189119
2454	0.03278843738
2455	0.03278080335
2456	0.03275866642
2457	0.0327478108
2458	0.03273982309
2459	0.03272469204
2460	0.03271678217
2461	0.03269124371
2462	0.03267889213
2463	0.03266916728
2464	0.03265308764
2465	0.03263292858
2466	0.03262456588
2467	0.03259959988
2468	0.03258596568
2469	0.03256284289
2470	0.03254940768
2471	0.03253659172
2472	0.032529186
2473	0.03251876839
2474	0.03251804909
2475	0.03250150405
2476	0.03249941236
2477	0.03248304329
2478	0.03246455336
2479	0.03245892695
2480	0.0324483462
2481	0.03243935556
2482	0.0324315586
2483	0.03242124167
2484	0.03241024024
2485	0.03239823941
2486	0.03239067342
2487	0.03237131025
2488	0.0323594378
2489	0.03235376319
2490	0.03234810056
2491	0.03234187821
2492	0.03233134352
2493	0.03232191143
2494	0.03229914109
2495	0.03228968996
2496	0.03228207975
2497	0.03227085759
2498	0.03225700664
2499	0.03224903083
2500	0.03224231976
2501	0.03223115524
2502	0.03222436963
2503	0.0322109715
2504	0.03219414768
2505	0.03218141422
2506	0.03216890488
2507	0.03216183018
2508	0.03214882668
2509	0.03214113252
2510	0.03211841655
2511	0.03209988219
2512	0.03209077311
2513	0.03207651124
2514	0.03207520511
2515	0.03204738316
2516	0.03203627527
2517	0.03202548157
2518	0.03201376118
2519	0.03200977437
2520	0.03199741355
2521	0.03199725282
2522	0.03198630004
2523	0.03197456759
2524	0.03196267799
2525	0.03194534581
2526	0.03193206667
2527	0.03192986309
2528	0.03192219523
2529	0.03189877465
2530	0.03189119004
2531	0.03188045963
2532	0.03186866512
2533	0.03186151095
2534	0.03184967508
2535	0.03183076421
2536	0.03181798228
2537	0.0318059244
2538	0.03180474104
2539	0.03179730586
2540	0.03178963123
2541	0.03178122623
2542	0.03176666315
2543	0.0317564758
2544	0.03173637685
2545	0.0317317552
2546	0.03172109083
2547	0.03170274696
2548	0.03169434277
2549	0.03169134754
2550	0.03168831031
2551	0.03167832597
2552	0.03167554494
2553	0.03164595147
2554	0.03164583025
2555	0.03163630289
2556	0.03162759667
2557	0.03161352382
2558	0.03159846747
2559	0.03159437344
2560	0.03157629
2561	0.03157052137
2562	0.03156538274
2563	0.03155352191
2564	0.03153774254
2565	0.03152828352
2566	0.03151684469
2567	0.03150952265
2568	0.03150645531
2569	0.03149197183
2570	0.03149155052
2571	0.03147065841
2572	0.03144635391
2573	0.0314373203
2574	0.0314195892
2575	0.03139484095
2576	0.03138379595
2577	0.03137620134
2578	0.03136429138
2579	0.03134888386
2580	0.03133679705
2581	0.03132673516
2582	0.0313198038
2583	0.03131494958
2584	0.03130243178
2585	0.03128820784
2586	0.03126794543
2587	0.03125705713
2588	0.03122793137
2589	0.03121137202
2590	0.03119314802
2591	0.03118214323
2592	0.03117431845
2593	0.03115608102
2594	0.03114608207
2595	0.03113933337
2596	0.03112224603
2597	0.03111198291
2598	0.03110171048
2599	0.03108983168
2600	0.03107930456
2601	0.0310720348
2602	0.03105771112
2603	0.03103598613
2604	0.03102987691
2605	0.03102278144
2606	0.03101772209
2607	0.03101703736
2608	0.03100544322
2609	0.03100157344
2610	0.03099473269
2611	0.03098270907
2612	0.03097266861
2613	0.03095956187
2614	0.03094663956
2615	0.0309382075
2616	0.03092655998
2617	0.03092120599
2618	0.03091308237
2619	0.03090165154
2620	0.03089754436
2621	0.03088503052
2622	0.03087902978
2623	0.03086631868
2624	0.03085060508
2625	0.03084109481
2626	0.03083013449
2627	0.03082343301
2628	0.03081899014
2629	0.03080535033
2630	0.03078847793
2631	0.03078202783
2632	0.03076530096
2633	0.03075166465
2634	0.03074139233
2635	0.0307081972
2636	0.03070797131
2637	0.03070109197
2638	0.03069192984
2639	0.03068758327
2640	0.03067494929
2641	0.03064974446
2642	0.03063113216
2643	0.03062536551
2644	0.03061419515
2645	0.03059874555
2646	0.03058587204
2647	0.03056647045
2648	0.03055576019
2649	0.03053958379
2650	0.03052648388
2651	0.03051217009
2652	0.03050374691
2653	0.03048199175
2654	0.03047770965
2655	0.03047126066
2656	0.0304672504
2657	0.03046329508
2658	0.03044716098
2659	0.03043143025
2660	0.03042694116
2661	0.03042107391
2662	0.03040018706
2663	0.03038270435
2664	0.03037600535
2665	0.03037559763
2666	0.03036681897
2667	0.03035371815
2668	0.03033882235
2669	0.03032651547
2670	0.03031803168
2671	0.0303106602
2672	0.03030316963
2673	0.03029318904
2674	0.03028367947
2675	0.03028356513
2676	0.03027782242
2677	0.03026606472
2678	0.03024869936
2679	0.0302384824
2680	0.03023360811
2681	0.03022800296
2682	0.03021748025
2683	0.03021106667
2684	0.03018544852
2685	0.03017589126
2686	0.03016540197
2687	0.03015723903
2688	0.03014729126
2689	0.03014175042
2690	0.03012512824
2691	0.03011195935
2692	0.03010348504
2693	0.03009264968
2694	0.03008443006
2695	0.03006550117
2696	0.03006098079
2697	0.0300517187
2698	0.0300368277
2699	0.03002265722
2700	0.03000668493
2701	0.02998942282
2702	0.02997792183
2703	0.02996671068
2704	0.02995851033
2705	0.02994087041
2706	0.02991728853
2707	0.02990776626
2708	0.02989862976
2709	0.0298903714
2710	0.02987288219
2711	0.02985894123
2712	0.02985571258
2713	0.02984732
2714	0.02983674536
2715	0.02983184419
2716	0.02981739259
2717	0.02981139689
2718	0.02979843555
2719	0.02978018788
2720	0.02977285108
2721	0.02976794538
2722	0.02975701302
2723	0.02975689176
2724	0.02974196525
2725	0.02972892869
2726	0.02972015272
2727	0.02971515962
2728	0.02970978084
2729	0.02970110972
2730	0.02968370467
2731	0.02967647384
2732	0.02965751236
2733	0.02964785253
2734	0.02962548329
2735	0.02961426423
2736	0.02959805483
2737	0.02957928634
2738	0.02956446226
2739	0.02955576572
2740	0.02954081366
2741	0.02953318146
2742	0.02952450841
2743	0.02951606879
2744	0.02950417179
2745	0.02947365764
2746	0.02945707171
2747	0.02944219775
2748	0.02943455486
2749	0.02942550484
2750	0.02941503144
2751	0.02940760666
2752	0.02939499271
2753	0.02938708311
2754	0.02937755176
2755	0.02936678813
2756	0.0293657332
2757	0.02935624311
2758	0.02934788925
2759	0.02933826576
2760	0.02932535341
2761	0.02932327428
2762	0.02931650681
2763	0.02929893921
2764	0.02929409976
2765	0.02928906994
2766	0.02927913767
2767	0.02927280146
2768	0.0292624965
2769	0.02925198869
2770	0.02924569224
2771	0.02922952394
2772	0.02922794426
2773	0.02922088463
2774	0.02920691392
2775	0.02919367039
2776	0.02916046613
2777	0.0291478542
2778	0.02913811314
2779	0.02912277578
2780	0.02911894685
2781	0.02911662104
2782	0.02910772984
2783	0.02909214411
2784	0.02907216934
2785	0.02906393568
2786	0.02905837586
2787	0.02903683289
2788	0.02903226724
2789	0.02902371585
2790	0.02901380454
2791	0.02899822669
2792	0.0289761765
2793	0.02897132897
2794	0.02896025883
2795	0.02895998843
2796	0.02895129007
2797	0.02894523218
2798	0.02893960744
2799	0.02893224728
2800	0.02892429406
2801	0.02891795048
2802	0.02891056022
2803	0.02890083682
2804	0.02889411826
2805	0.02887182332
2806	0.02887026121
2807	0.02886207907
2808	0.02886019288
2809	0.02884566878
2810	0.02883652358
2811	0.02883268145
2812	0.02882734024
2813	0.0288224363
2814	0.02881558398
2815	0.0288099257
2816	0.02879771219
2817	0.02879168611
2818	0.02878349458
2819	0.02877478778
2820	0.02876957748
2821	0.0287572005
2822	0.02874372537
2823	0.02873442427
2824	0.02872894962
2825	0.02871813274
2826	0.02871556754
2827	0.02870732534
2828	0.02869337418
2829	0.02868988526
2830	0.02868342558
2831	0.02866359256
2832	0.02865453434
2833	0.0286527775
2834	0.02864161633
2835	0.02863577925
2836	0.02861864283
2837	0.02861256243
2838	0.02860963612
2839	0.0285995072
2840	0.02859013767
2841	0.02857771947
2842	0.02856851782
2843	0.02855863905
2844	0.02854758315
2845	0.02852958898
2846	0.02851951662
2847	0.02851130638
2848	0.02850638755
2849	0.02850152615
2850	0.02849563382
2851	0.02848857495
2852	0.02847724687
2853	0.0284653616
2854	0.02845329781
2855	0.02843890557
2856	0.0284297903
2857	0.02841747939
2858	0.02840679629
2859	0.0283912814
2860	0.0283866803
2861	0.02838074591
2862	0.02837184091
2863	0.02836423774
2864	0.0283609162
2865	0.02834972334
2866	0.02833846108
2867	0.02833089465
2868	0.02832464539
2869	0.02830799951
2870	0.02830561322
2871	0.02829554695
2872	0.02828675945
2873	0.02827920831
2874	0.02827249187
2875	0.02826641087
2876	0.02825425893
2877	0.02824847854
2878	0.02822888982
2879	0.02821354684
2880	0.02820536869
2881	0.02820100431
2882	0.02818984533
2883	0.02818036498
2884	0.02816333864
2885	0.02814675978
2886	0.02813980084
2887	0.02813251254
2888	0.02812463552
2889	0.0281137845
2890	0.02810578794
2891	0.02809830945
2892	0.02808611326
2893	0.02808388096
2894	0.02807310824
2895	0.02806875788
2896	0.02805618336
2897	0.02803609181
2898	0.02802270599
2899	0.02800738193
2900	0.02799981134
2901	0.02799723343
2902	0.02798690846
